u,v,p,s,d,points0,points1,points2
-2.9539e-09,2.9846e-09,1.9593e-06,-3.7212e-59,0,10.7,1.5,0
-2.3797e-09,2.5363e-09,1.9673e-06,1.0058e-59,0,10.8,1.5,0
-1.8721e-09,2.1593e-09,1.9726e-06,-2.7182e-60,0,10.9,1.5,0
-1.4233e-09,1.844e-09,1.9755e-06,7.344e-61,0,11,1.5,0
-1.0285e-09,1.5808e-09,1.9759e-06,-1.9838e-61,0,11.1,1.5,0
-6.8441e-10,1.3604e-09,1.9742e-06,5.3575e-62,0,11.2,1.5,0
-3.8782e-10,1.174e-09,1.9704e-06,-1.4466e-62,0,11.3,1.5,0
-1.346e-10,1.0138e-09,1.9648e-06,3.9052e-63,0,11.4,1.5,0
8.1187e-11,8.7345e-10,1.9576e-06,-1.054e-63,0,11.5,1.5,0
2.6731e-10,7.481e-10,1.9489e-06,2.8443e-64,0,11.6,1.5,0
4.3278e-10,6.3482e-10,1.9391e-06,-7.6742e-65,0,11.7,1.5,0
5.8682e-10,5.3223e-10,1.928e-06,2.0702e-65,0,11.8,1.5,0
7.3759e-10,4.4017e-10,1.9159e-06,-5.5834e-66,0,11.9,1.5,0
8.9101e-10,3.5918e-10,1.9024e-06,1.5056e-66,0,12,1.5,0
1.0499e-09,2.8999e-10,1.8877e-06,-4.0595e-67,0,12.1,1.5,0
1.214e-09,2.3309e-10,1.8714e-06,1.0943e-67,0,12.2,1.5,0
1.3799e-09,1.884e-10,1.8535e-06,-2.9496e-68,0,12.3,1.5,0
1.5425e-09,1.5515e-10,1.8339e-06,7.9487e-69,0,12.4,1.5,0
1.6958e-09,1.3193e-10,1.8126e-06,-2.1418e-69,0,12.5,1.5,0
1.8342e-09,1.1685e-10,1.7896e-06,5.7701e-70,0,12.6,1.5,0
1.954e-09,1.0782e-10,1.765e-06,-1.5543e-70,0,12.7,1.5,0
2.0532e-09,1.0276e-10,1.739e-06,4.1861e-71,0,12.8,1.5,0
2.1325e-09,9.9857e-11,1.7117e-06,-1.1273e-71,0,12.9,1.5,0
2.1945e-09,9.7659e-11,1.6836e-06,3.0353e-72,0,13,1.5,0
2.2429e-09,9.5157e-11,1.6545e-06,-8.1716e-73,0,13.1,1.5,0
2.2822e-09,9.1738e-11,1.6249e-06,2.1997e-73,0,13.2,1.5,0
2.3163e-09,8.7111e-11,1.5946e-06,-5.9203e-74,0,13.3,1.5,0
2.3482e-09,8.1208e-11,1.5639e-06,1.5932e-74,0,13.4,1.5,0
2.3795e-09,7.4095e-11,1.5326e-06,-4.2871e-75,0,13.5,1.5,0
2.4105e-09,6.5908e-11,1.5008e-06,1.1534e-75,0,13.6,1.5,0
2.4403e-09,5.6817e-11,1.4686e-06,-3.1029e-76,0,13.7,1.5,0
2.4677e-09,4.7021e-11,1.4358e-06,8.3464e-77,0,13.8,1.5,0
2.4912e-09,3.676e-11,1.4025e-06,-2.2448e-77,0,13.9,1.5,0
2.5101e-09,2.6321e-11,1.3688e-06,6.0367e-78,0,14,1.5,0
2.5246e-09,1.6047e-11,1.3346e-06,-1.6232e-78,0,14.1,1.5,0
2.5358e-09,6.3185e-12,1.3e-06,4.3643e-79,0,14.2,1.5,0
2.5458e-09,-2.4718e-12,1.2651e-06,-1.1733e-79,0,14.3,1.5,0
2.5572e-09,-9.9587e-12,1.2298e-06,3.1538e-80,0,14.4,1.5,0
2.5728e-09,-1.5846e-11,1.1942e-06,-8.4766e-81,0,14.5,1.5,0
2.5949e-09,-1.9942e-11,1.1582e-06,2.2781e-81,0,14.6,1.5,0
2.6251e-09,-2.2185e-11,1.1218e-06,-6.1217e-82,0,14.7,1.5,0
2.6635e-09,-2.265e-11,1.0848e-06,1.6449e-82,0,14.8,1.5,0
2.709e-09,-2.1553e-11,1.0473e-06,-4.4193e-83,0,14.9,1.5,0
2.7589e-09,-1.9222e-11,1.0091e-06,1.1872e-83,0,15,1.5,0
2.8096e-09,-1.6078e-11,9.7018e-07,-3.1891e-84,0,15.1,1.5,0
2.8564e-09,-1.2592e-11,9.3058e-07,8.5656e-85,0,15.2,1.5,0
2.8945e-09,-9.2462e-12,8.9037e-07,-2.3004e-85,0,15.3,1.5,0
2.9191e-09,-6.4835e-12,8.4964e-07,6.1777e-86,0,15.4,1.5,0
2.9264e-09,-4.668e-12,8.0859e-07,-1.6588e-86,0,15.5,1.5,0
2.9133e-09,-4.0458e-12,7.6743e-07,4.4539e-87,0,15.6,1.5,0
2.8787e-09,-4.7174e-12,7.2642e-07,-1.1957e-87,0,15.7,1.5,0
2.8224e-09,-6.6234e-12,6.8585e-07,3.21e-88,0,15.8,1.5,0
2.7461e-09,-9.5464e-12,6.4598e-07,-8.6164e-89,0,15.9,1.5,0
2.6526e-09,-1.3124e-11,6.0709e-07,2.3127e-89,0,16,1.5,0
2.5454e-09,-1.6876e-11,5.694e-07,-6.2068e-90,0,16.1,1.5,0
2.4289e-09,-2.0232e-11,5.331e-07,1.6656e-90,0,16.2,1.5,0
2.3071e-09,-2.2569e-11,4.983e-07,-4.4696e-91,0,16.3,1.5,0
2.1842e-09,-2.3214e-11,4.651e-07,1.1993e-91,0,16.4,1.5,0
2.0635e-09,-2.1482e-11,4.335e-07,-3.2176e-92,0,16.5,1.5,0
1.9473e-09,-1.6631e-11,4.0347e-07,8.6319e-93,0,16.6,1.5,0
1.8374e-09,-7.8903e-12,3.7495e-07,-2.3155e-93,0,16.7,1.5,0
1.7343e-09,5.6654e-12,3.4783e-07,6.2111e-94,0,16.8,1.5,0
1.6376e-09,2.5062e-11,3.2199e-07,-1.6659e-94,0,16.9,1.5,0
1.5463e-09,5.1713e-11,2.9732e-07,4.4679e-95,0,17,1.5,0
1.4579e-09,8.7158e-11,2.7371e-07,-1.1982e-95,0,17.1,1.5,0
1.3714e-09,1.34e-10,2.5106e-07,3.2129e-96,0,17.2,1.5,0
1.2781e-09,1.9394e-10,2.2937e-07,-8.615e-97,0,17.3,1.5,0
1.1834e-09,2.7291e-10,2.087e-07,2.3098e-97,0,17.4,1.5,0
1.0515e-09,3.6578e-10,1.8926e-07,-6.1926e-98,0,17.5,1.5,0
9.2477e-10,4.905e-10,1.7165e-07,1.6602e-98,0,17.6,1.5,0
6.7443e-10,5.7504e-10,1.5644e-07,-4.4518e-99,0,17.7,1.5,0
4.9405e-10,7.615e-10,1.4531e-07,1.199e-99,0,17.8,1.5,0
-2.4944e-11,7.727e-10,1.3876e-07,-3.4274e-100,0,17.9,1.5,0
0,9.4207e-10,1.3994e-07,1.7163e-100,0,18,1.5,0
-0.0012335,-0.0056033,-0.47879,1,0,0.1,1.6,0
0,-0.0055186,-0.48034,1,0,0,1.6,0
-0.0024972,-0.0058586,-0.47411,1,0,0.2,1.6,0
-0.0038093,-0.0063055,-0.46617,1,0,0.3,1.6,0
-0.00521,-0.0069652,-0.45486,1,0,0.4,1.6,0
-0.0066835,-0.0078977,-0.43987,1,0,0.5,1.6,0
-0.0082826,-0.0091508,-0.42112,1,0,0.6,1.6,0
-0.0098654,-0.010855,-0.39817,1,0,0.7,1.6,0
-0.011544,-0.013075,-0.37142,0.99998,0,0.8,1.6,0
-0.012803,-0.015642,-0.34007,1.0001,0,0.9,1.6,0
-0.013731,-0.018424,-0.30674,0.99351,0,1,1.6,0
-0.013868,0.017533,-0.2719,0.0040812,0,1.1,1.6,0
-0.013165,0.014593,-0.23774,-5.2814e-05,0,1.2,1.6,0
-0.012128,0.011975,-0.20511,1.3872e-05,0,1.3,1.6,0
-0.010712,0.0096776,-0.17645,-3.6341e-06,0,1.4,1.6,0
-0.0094013,0.0078674,-0.151,9.4933e-07,0,1.5,1.6,0
-0.0081125,0.0064717,-0.12901,-2.4725e-07,0,1.6,1.6,0
-0.0069816,0.0053582,-0.11,6.4205e-08,0,1.7,1.6,0
-0.0059724,0.0044728,-0.093737,-1.6624e-08,0,1.8,1.6,0
-0.0051059,0.0037497,-0.079814,4.2922e-09,0,1.9,1.6,0
-0.004355,0.003158,-0.067948,-1.1051e-09,0,2,1.6,0
-0.0037138,0.0026662,-0.057825,2.8371e-10,0,2.1,1.6,0
-0.003164,0.0022565,-0.049207,-7.2631e-11,0,2.2,1.6,0
-0.0026953,0.0019124,-0.041867,1.8539e-11,0,2.3,1.6,0
-0.0022951,0.0016228,-0.03562,-4.7177e-12,0,2.4,1.6,0
-0.0019542,0.0013781,-0.030303,1.1966e-12,0,2.5,1.6,0
-0.0016636,0.0011711,-0.025779,-3.0247e-13,0,2.6,1.6,0
-0.0014162,0.00099553,-0.02193,7.617e-14,0,2.7,1.6,0
-0.0012055,0.00084658,-0.018656,-1.9102e-14,0,2.8,1.6,0
-0.0010261,0.00072008,-0.01587,4.7687e-15,0,2.9,1.6,0
-0.00087332,0.00061258,-0.0135,-1.1843e-15,0,3,1.6,0
-0.0007433,0.00052119,-0.011484,2.9241e-16,0,3.1,1.6,0
-0.00063263,0.00044347,-0.0097685,-7.1703e-17,0,3.2,1.6,0
-0.00053843,0.00037737,-0.0083096,1.7442e-17,0,3.3,1.6,0
-0.00045826,0.00032113,-0.0070686,-4.2025e-18,0,3.4,1.6,0
-0.00039002,0.00027328,-0.0060129,1.0008e-18,0,3.5,1.6,0
-0.00033194,0.00023257,-0.0051149,-2.3484e-19,0,3.6,1.6,0
-0.00028251,0.00019793,-0.004351,5.4075e-20,0,3.7,1.6,0
-0.00024043,0.00016844,-0.0037012,-1.2139e-20,0,3.8,1.6,0
-0.00020463,0.00014336,-0.0031485,2.6285e-21,0,3.9,1.6,0
-0.00017416,0.000122,-0.0026783,-5.3868e-22,0,4,1.6,0
-0.00014822,0.00010383,-0.0022783,1.0039e-22,0,4.1,1.6,0
-0.00012615,8.8369e-05,-0.0019381,-1.5241e-23,0,4.2,1.6,0
-0.00010736,7.5208e-05,-0.0016487,9.9157e-25,0,4.3,1.6,0
-9.1372e-05,6.4007e-05,-0.0014025,5.5425e-25,0,4.4,1.6,0
-7.7765e-05,5.4474e-05,-0.001193,-3.659e-25,0,4.5,1.6,0
-6.6184e-05,4.6361e-05,-0.0010149,1.5567e-25,0,4.6,1.6,0
-5.6328e-05,3.9457e-05,-0.00086333,-5.6986e-26,0,4.7,1.6,0
-4.794e-05,3.358e-05,-0.0007344,1.9317e-26,0,4.8,1.6,0
-4.0801e-05,2.8579e-05,-0.00062472,-6.2487e-27,0,4.9,1.6,0
-3.4725e-05,2.4323e-05,-0.00053141,1.9585e-27,0,5,1.6,0
-2.9554e-05,2.07e-05,-0.00045203,-6.0008e-28,0,5.1,1.6,0
-2.5153e-05,1.7617e-05,-0.0003845,1.8074e-28,0,5.2,1.6,0
-2.1408e-05,1.4994e-05,-0.00032704,-5.3712e-29,0,5.3,1.6,0
-1.822e-05,1.2761e-05,-0.00027815,1.5792e-29,0,5.4,1.6,0
-1.5507e-05,1.086e-05,-0.00023656,-4.602e-30,0,5.5,1.6,0
-1.3199e-05,9.2427e-06,-0.00020117,1.3312e-30,0,5.6,1.6,0
-1.1234e-05,7.8661e-06,-0.00017106,-3.8269e-31,0,5.7,1.6,0
-9.5612e-06,6.6946e-06,-0.00014543,1.0942e-31,0,5.8,1.6,0
-8.1378e-06,5.6976e-06,-0.00012362,-3.1142e-32,0,5.9,1.6,0
-6.9265e-06,4.849e-06,-0.00010506,8.8267e-33,0,6,1.6,0
-5.8955e-06,4.1269e-06,-8.9266e-05,-2.4928e-33,0,6.1,1.6,0
-5.018e-06,3.5122e-06,-7.5819e-05,7.0173e-34,0,6.2,1.6,0
-4.2712e-06,2.9892e-06,-6.4372e-05,-1.9697e-34,0,6.3,1.6,0
-3.6356e-06,2.544e-06,-5.4627e-05,5.5146e-35,0,6.4,1.6,0
-3.0947e-06,2.1651e-06,-4.6329e-05,-1.5403e-35,0,6.5,1.6,0
-2.6343e-06,1.8426e-06,-3.9262e-05,4.293e-36,0,6.6,1.6,0
-2.2424e-06,1.5682e-06,-3.3243e-05,-1.1942e-36,0,6.7,1.6,0
-1.9089e-06,1.3346e-06,-2.8115e-05,3.3158e-37,0,6.8,1.6,0
-1.6251e-06,1.1359e-06,-2.3746e-05,-9.1918e-38,0,6.9,1.6,0
-1.3835e-06,9.6672e-07,-2.0022e-05,2.5442e-38,0,7,1.6,0
-1.1779e-06,8.2276e-07,-1.6848e-05,-7.0319e-39,0,7.1,1.6,0
-1.0029e-06,7.0024e-07,-1.414e-05,1.941e-39,0,7.2,1.6,0
-8.54e-07,5.9597e-07,-1.183e-05,-5.3512e-40,0,7.3,1.6,0
-7.2724e-07,5.0723e-07,-9.8576e-06,1.4736e-40,0,7.4,1.6,0
-6.1934e-07,4.317e-07,-8.1735e-06,-4.0536e-41,0,7.5,1.6,0
-5.2748e-07,3.6742e-07,-6.7345e-06,1.114e-41,0,7.6,1.6,0
-4.4928e-07,3.1271e-07,-5.5043e-06,-3.0583e-42,0,7.7,1.6,0
-3.8271e-07,2.6614e-07,-4.452e-06,8.3889e-43,0,7.8,1.6,0
-3.2603e-07,2.265e-07,-3.5513e-06,-2.2991e-43,0,7.9,1.6,0
-2.7779e-07,1.9276e-07,-2.7798e-06,6.2962e-44,0,8,1.6,0
-2.3672e-07,1.6404e-07,-2.1183e-06,-1.7229e-44,0,8.1,1.6,0
-2.0177e-07,1.3959e-07,-1.5507e-06,4.7114e-45,0,8.2,1.6,0
-1.7202e-07,1.1878e-07,-1.0629e-06,-1.2875e-45,0,8.3,1.6,0
-1.4669e-07,1.0107e-07,-6.4311e-07,3.5159e-46,0,8.4,1.6,0
-1.2513e-07,8.5999e-08,-2.8135e-07,-9.5957e-47,0,8.5,1.6,0
-1.0676e-07,7.3178e-08,3.0892e-08,2.6173e-47,0,8.6,1.6,0
-9.1101e-08,6.2275e-08,3.0078e-07,-7.1351e-48,0,8.7,1.6,0
-7.7752e-08,5.3005e-08,5.3436e-07,1.9441e-48,0,8.8,1.6,0
-6.6365e-08,4.5122e-08,7.3675e-07,-5.2942e-49,0,8.9,1.6,0
-5.6651e-08,3.8417e-08,9.1228e-07,1.441e-49,0,9,1.6,0
-4.8363e-08,3.2713e-08,1.0647e-06,-3.9205e-50,0,9.1,1.6,0
-4.1291e-08,2.7857e-08,1.1971e-06,1.0662e-50,0,9.2,1.6,0
-3.5257e-08,2.3722e-08,1.3122e-06,-2.8981e-51,0,9.3,1.6,0
-3.0106e-08,2.0199e-08,1.4125e-06,7.8745e-52,0,9.4,1.6,0
-2.5704e-08,1.7199e-08,1.4997e-06,-2.1387e-52,0,9.5,1.6,0
-2.1938e-08,1.4644e-08,1.5756e-06,5.8067e-53,0,9.6,1.6,0
-1.8712e-08,1.247e-08,1.6416e-06,-1.5759e-53,0,9.7,1.6,0
-1.5945e-08,1.0621e-08,1.6988e-06,4.2756e-54,0,9.8,1.6,0
-1.357e-08,9.0491e-09,1.7482e-06,-1.1596e-54,0,9.9,1.6,0
-1.1531e-08,7.7113e-09,1.7908e-06,3.1438e-55,0,10,1.6,0
-9.7824e-09,6.5714e-09,1.8273e-06,-8.5209e-56,0,10.1,1.6,0
-8.2821e-09,5.5981e-09,1.8585e-06,2.3087e-56,0,10.2,1.6,0
-6.9944e-09,4.7657e-09,1.8849e-06,-6.2536e-57,0,10.3,1.6,0
-5.8869e-09,4.0531e-09,1.9071e-06,1.6934e-57,0,10.4,1.6,0
-4.9305e-09,3.4435e-09,1.9256e-06,-4.5843e-58,0,10.5,1.6,0
-4.0995e-09,2.9236e-09,1.9407e-06,1.2407e-58,0,10.6,1.6,0
-3.3726e-09,2.4823e-09,1.9527e-06,-3.3569e-59,0,10.7,1.6,0
-2.7328e-09,2.1103e-09,1.9617e-06,9.0803e-60,0,10.8,1.6,0
-2.1683e-09,1.7987e-09,1.9679e-06,-2.4556e-60,0,10.9,1.6,0
-1.6712e-09,1.5389e-09,1.9714e-06,6.6391e-61,0,11,1.6,0
-1.2365e-09,1.3224e-09,1.9724e-06,-1.7946e-61,0,11.1,1.6,0
-8.6054e-10,1.1408e-09,1.971e-06,4.8496e-62,0,11.2,1.6,0
-5.3958e-10,9.8631e-10,1.9675e-06,-1.3103e-62,0,11.3,1.6,0
-2.6822e-10,8.523e-10,1.9621e-06,3.5394e-63,0,11.4,1.6,0
-3.9008e-11,7.3352e-10,1.9551e-06,-9.5586e-64,0,11.5,1.6,0
1.5749e-10,6.2639e-10,1.9468e-06,2.5809e-64,0,11.6,1.6,0
3.3183e-10,5.2902e-10,1.9372e-06,-6.9673e-65,0,11.7,1.6,0
4.9448e-10,4.4085e-10,1.9265e-06,1.8805e-65,0,11.8,1.6,0
6.5434e-10,3.6226e-10,1.9146e-06,-5.0746e-66,0,11.9,1.6,0
8.1761e-10,2.9401e-10,1.9016e-06,1.3691e-66,0,12,1.6,0
9.8699e-10,2.3681e-10,1.8871e-06,-3.6933e-67,0,12.1,1.6,0
1.1616e-09,1.909e-10,1.8711e-06,9.9612e-68,0,12.2,1.6,0
1.3375e-09,1.5588e-10,1.8534e-06,-2.6861e-68,0,12.3,1.6,0
1.5089e-09,1.3069e-10,1.8339e-06,7.2422e-69,0,12.4,1.6,0
1.6693e-09,1.137e-10,1.8126e-06,-1.9523e-69,0,12.5,1.6,0
1.8131e-09,1.0298e-10,1.7895e-06,5.262e-70,0,12.6,1.6,0
1.9362e-09,9.6538e-11,1.7648e-06,-1.418e-70,0,12.7,1.6,0
2.0371e-09,9.2585e-11,1.7387e-06,3.8208e-71,0,12.8,1.6,0
2.1168e-09,8.9677e-11,1.7114e-06,-1.0293e-71,0,12.9,1.6,0
2.1782e-09,8.6807e-11,1.6831e-06,2.7727e-72,0,13,1.6,0
2.2257e-09,8.3382e-11,1.6541e-06,-7.4674e-73,0,13.1,1.6,0
2.2637e-09,7.915e-11,1.6243e-06,2.0109e-73,0,13.2,1.6,0
2.2965e-09,7.408e-11,1.594e-06,-5.4143e-74,0,13.3,1.6,0
2.3272e-09,6.8257e-11,1.5633e-06,1.4576e-74,0,13.4,1.6,0
2.3575e-09,6.1791e-11,1.532e-06,-3.9236e-75,0,13.5,1.6,0
2.3875e-09,5.4777e-11,1.5003e-06,1.056e-75,0,13.6,1.6,0
2.4165e-09,4.7281e-11,1.4681e-06,-2.8418e-76,0,13.7,1.6,0
2.4432e-09,3.9364e-11,1.4354e-06,7.6465e-77,0,13.8,1.6,0
2.4663e-09,3.1114e-11,1.4022e-06,-2.0572e-77,0,13.9,1.6,0
2.4851e-09,2.2672e-11,1.3685e-06,5.5341e-78,0,14,1.6,0
2.4997e-09,1.4258e-11,1.3344e-06,-1.4886e-78,0,14.1,1.6,0
2.5115e-09,6.1558e-12,1.2999e-06,4.0034e-79,0,14.2,1.6,0
2.5223e-09,-1.3054e-12,1.2651e-06,-1.0766e-79,0,14.3,1.6,0
2.5349e-09,-7.7887e-12,1.2299e-06,2.8947e-80,0,14.4,1.6,0
2.5519e-09,-1.2994e-11,1.1944e-06,-7.7827e-81,0,14.5,1.6,0
2.5756e-09,-1.6697e-11,1.1584e-06,2.0922e-81,0,14.6,1.6,0
2.6072e-09,-1.8783e-11,1.122e-06,-5.6237e-82,0,14.7,1.6,0
2.647e-09,-1.9264e-11,1.0851e-06,1.5115e-82,0,14.8,1.6,0
2.6935e-09,-1.8284e-11,1.0475e-06,-4.062e-83,0,14.9,1.6,0
2.7442e-09,-1.6115e-11,1.0093e-06,1.0915e-83,0,15,1.6,0
2.7951e-09,-1.3129e-11,9.7036e-07,-2.9328e-84,0,15.1,1.6,0
2.8418e-09,-9.7639e-12,9.3072e-07,7.8792e-85,0,15.2,1.6,0
2.8793e-09,-6.4822e-12,8.9045e-07,-2.1166e-85,0,15.3,1.6,0
2.9031e-09,-3.7209e-12,8.4967e-07,5.6854e-86,0,15.4,1.6,0
2.9092e-09,-1.8448e-12,8.0857e-07,-1.527e-86,0,15.5,1.6,0
2.8951e-09,-1.1042e-12,7.6737e-07,4.1009e-87,0,15.6,1.6,0
2.8594e-09,-1.6078e-12,7.2633e-07,-1.1012e-87,0,15.7,1.6,0
2.8024e-09,-3.3042e-12,6.8574e-07,2.9569e-88,0,15.8,1.6,0
2.7257e-09,-5.9915e-12,6.4586e-07,-7.9389e-89,0,15.9,1.6,0
2.6323e-09,-9.3186e-12,6.0696e-07,2.1313e-89,0,16,1.6,0
2.5259e-09,-1.2837e-11,5.6926e-07,-5.7212e-90,0,16.1,1.6,0
2.4107e-09,-1.5986e-11,5.3292e-07,1.5357e-90,0,16.2,1.6,0
2.291e-09,-1.8198e-11,4.9808e-07,-4.1216e-91,0,16.3,1.6,0
2.1708e-09,-1.8776e-11,4.6478e-07,1.1061e-91,0,16.4,1.6,0
2.0534e-09,-1.7154e-11,4.3305e-07,-2.9683e-92,0,16.5,1.6,0
1.9413e-09,-1.2441e-11,4.0282e-07,7.9647e-93,0,16.6,1.6,0
1.8363e-09,-4.1465e-12,3.7402e-07,-2.137e-93,0,16.7,1.6,0
1.7387e-09,9.1552e-12,3.4652e-07,5.7332e-94,0,16.8,1.6,0
1.6494e-09,2.7772e-11,3.2017e-07,-1.538e-94,0,16.9,1.6,0
1.5658e-09,5.4579e-11,2.9482e-07,4.1256e-95,0,17,1.6,0
1.4896e-09,8.9428e-11,2.7033e-07,-1.1066e-95,0,17.1,1.6,0
1.413e-09,1.3862e-10,2.4652e-07,2.9679e-96,0,17.2,1.6,0
1.3442e-09,2.0123e-10,2.2333e-07,-7.9593e-97,0,17.3,1.6,0
1.255e-09,2.8965e-10,2.0067e-07,2.1344e-97,0,17.4,1.6,0
1.1832e-09,4.0541e-10,1.7874e-07,-5.7232e-98,0,17.5,1.6,0
1.0099e-09,5.5538e-10,1.5778e-07,1.5346e-98,0,17.6,1.6,0
8.8747e-10,7.7696e-10,1.394e-07,-4.1157e-99,0,17.7,1.6,0
5.1095e-10,7.7433e-10,1.2425e-07,1.1086e-99,0,17.8,1.6,0
6.3888e-10,1.007e-09,1.1425e-07,-3.1664e-100,0,17.9,1.6,0
0,1.3576e-09,1.0596e-07,1.5751e-100,0,18,1.6,0
-0.001422,-0.0041197,-0.56626,1,0,0.1,1.7,0
0,-0.0040547,-0.56802,1,0,0,1.7,0
-0.0028885,-0.0043181,-0.56099,1,0,0.2,1.7,0
-0.0044231,-0.0046668,-0.552,1,0,0.3,1.7,0
-0.0061005,-0.0051935,-0.53913,1,0,0.4,1.7,0
-0.007907,-0.0059507,-0.52188,1,0,0.5,1.7,0
-0.009971,-0.0070191,-0.50005,1,0,0.6,1.7,0
-0.012161,-0.0085394,-0.47273,1,0,0.7,1.7,0
-0.014534,-0.010616,-0.44018,0.99998,0,0.8,1.7,0
-0.016544,-0.014169,-0.40259,1.0001,0,0.9,1.7,0
-0.017873,-0.017762,-0.36045,0.99296,0,1,1.7,0
-0.018022,0.01713,-0.31595,0.0035922,0,1.1,1.7,0
-0.016969,0.013371,-0.27286,-5.4597e-05,0,1.2,1.7,0
-0.015194,0.009799,-0.23386,1.445e-05,0,1.3,1.7,0
-0.013115,0.0076753,-0.19923,-3.8121e-06,0,1.4,1.7,0
-0.011231,0.0060782,-0.16919,1.0022e-06,0,1.5,1.7,0
-0.0095197,0.0049074,-0.1438,-2.6265e-07,0,1.6,1.7,0
-0.0081012,0.0040176,-0.12213,6.8628e-08,0,1.7,1.7,0
-0.0068684,0.0033257,-0.10382,-1.7883e-08,0,1.8,1.7,0
-0.005841,0.0027735,-0.088224,4.648e-09,0,1.9,1.7,0
-0.0049596,0.0023267,-0.075014,-1.2052e-09,0,2,1.7,0
-0.0042184,0.0019593,-0.063775,3.1176e-10,0,2.1,1.7,0
-0.0035857,0.001655,-0.054236,-8.0466e-11,0,2.2,1.7,0
-0.0030505,0.0014008,-0.046122,2.0722e-11,0,2.3,1.7,0
-0.0025945,0.0011875,-0.039228,-5.3243e-12,0,2.4,1.7,0
-0.0022076,0.0010078,-0.033364,1.3649e-12,0,2.5,1.7,0
-0.0018782,0.00085594,-0.028378,-3.4905e-13,0,2.6,1.7,0
-0.0015983,0.00072738,-0.024138,8.9045e-14,0,2.7,1.7,0
-0.00136,0.00061839,-0.020532,-2.2656e-14,0,2.8,1.7,0
-0.0011574,0.00052588,-0.017464,5.7483e-15,0,2.9,1.7,0
-0.00098495,0.00044731,-0.014856,-1.454e-15,0,3,1.7,0
-0.00083823,0.00038054,-0.012637,3.6656e-16,0,3.1,1.7,0
-0.00071337,0.00032377,-0.010749,-9.2075e-17,0,3.2,1.7,0
-0.00060712,0.00027549,-0.0091435,2.3034e-17,0,3.3,1.7,0
-0.00051669,0.00023443,-0.0077779,-5.7357e-18,0,3.4,1.7,0
-0.00043974,0.00019949,-0.0066162,1.4208e-18,0,3.5,1.7,0
-0.00037424,0.00016977,-0.005628,-3.4983e-19,0,3.6,1.7,0
-0.00031851,0.00014447,-0.0047875,8.5532e-20,0,3.7,1.7,0
-0.00027107,0.00012295,-0.0040725,-2.0738e-20,0,3.8,1.7,0
-0.0002307,0.00010464,-0.0034643,4.9778e-21,0,3.9,1.7,0
-0.00019634,8.9051e-05,-0.0029469,-1.1801e-21,0,4,1.7,0
-0.0001671,7.5787e-05,-0.0025068,2.754e-22,0,4.1,1.7,0
-0.00014222,6.4499e-05,-0.0021325,-6.2966e-23,0,4.2,1.7,0
-0.00012104,5.4892e-05,-0.001814,1.3999e-23,0,4.3,1.7,0
-0.00010301,4.6716e-05,-0.0015431,-2.9893e-24,0,4.4,1.7,0
-8.7671e-05,3.9759e-05,-0.0013127,5.9897e-25,0,4.5,1.7,0
-7.4615e-05,3.3837e-05,-0.0011167,-1.0693e-25,0,4.6,1.7,0
-6.3503e-05,2.8797e-05,-0.0009499,1.4451e-26,0,4.7,1.7,0
-5.4046e-05,2.4508e-05,-0.00080804,-1.0815e-28,0,4.8,1.7,0
-4.5998e-05,2.0858e-05,-0.00068736,-9.6866e-28,0,4.9,1.7,0
-3.9148e-05,1.7751e-05,-0.0005847,5.2394e-28,0,5,1.7,0
-3.3319e-05,1.5107e-05,-0.00049736,-2.1045e-28,0,5.1,1.7,0
-2.8357e-05,1.2857e-05,-0.00042305,7.4951e-29,0,5.2,1.7,0
-2.4135e-05,1.0942e-05,-0.00035984,-2.5001e-29,0,5.3,1.7,0
-2.0541e-05,9.3126e-06,-0.00030605,8.0017e-30,0,5.4,1.7,0
-1.7482e-05,7.9256e-06,-0.00026029,-2.4892e-30,0,5.5,1.7,0
-1.4879e-05,6.7452e-06,-0.00022136,7.5837e-31,0,5.6,1.7,0
-1.2664e-05,5.7405e-06,-0.00018823,-2.2741e-31,0,5.7,1.7,0
-1.0779e-05,4.8855e-06,-0.00016004,6.7346e-32,0,5.8,1.7,0
-9.174e-06,4.1579e-06,-0.00013605,-1.9743e-32,0,5.9,1.7,0
-7.8083e-06,3.5386e-06,-0.00011563,5.7396e-33,0,6,1.7,0
-6.646e-06,3.0116e-06,-9.8257e-05,-1.6569e-33,0,6.1,1.7,0
-5.6568e-06,2.563e-06,-8.3467e-05,4.7549e-34,0,6.2,1.7,0
-4.8149e-06,2.1813e-06,-7.0878e-05,-1.3575e-34,0,6.3,1.7,0
-4.0983e-06,1.8564e-06,-6.0161e-05,3.8582e-35,0,6.4,1.7,0
-3.4885e-06,1.5799e-06,-5.1036e-05,-1.0922e-35,0,6.5,1.7,0
-2.9694e-06,1.3446e-06,-4.3266e-05,3.0814e-36,0,6.6,1.7,0
-2.5277e-06,1.1443e-06,-3.6649e-05,-8.6659e-37,0,6.7,1.7,0
-2.1517e-06,9.7389e-07,-3.1013e-05,2.4304e-37,0,6.8,1.7,0
-1.8317e-06,8.2885e-07,-2.6211e-05,-6.7988e-38,0,6.9,1.7,0
-1.5594e-06,7.0541e-07,-2.2119e-05,1.8976e-38,0,7,1.7,0
-1.3276e-06,6.0036e-07,-1.8631e-05,-5.2853e-39,0,7.1,1.7,0
